global_problem_id,source,model_name,CompStatus,CSRBinary,TestsAvailable,ValgrindStatus,UBStatus
LC_1140,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_548,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1275,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1487,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_868,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2317,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1347,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1461,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1386,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_960,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2260,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3487,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2202,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_241,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_240,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1889,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_967,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_964,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3366,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_991,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3197,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1554,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1992,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_219,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1079,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_730,LeetCode,openai/gpt-oss-120b,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_319,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3473,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3133,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_62,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2489,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_650,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1246,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_645,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3352,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2318,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2644,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_531,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3096,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2747,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1997,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1243,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2213,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_782,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1403,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3077,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1663,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_704,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3025,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2269,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3504,LeetCode,openai/gpt-oss-120b,Fail,0,0,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_4,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1289,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3371,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3303,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1690,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_764,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1160,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3177,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_322,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2183,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_952,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1512,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_276,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2659,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1162,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_309,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1253,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3489,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2186,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2223,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_1449,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1400,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2365,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3193,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2713,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1807,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3495,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1588,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1655,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1823,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_575,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1835,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2826,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1222,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2873,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1903,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_836,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3143,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_136,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2585,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1062,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2490,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_561,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_695,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_691,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1819,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2958,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2495,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_267,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_274,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1255,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3237,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_383,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2073,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1262,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1453,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2547,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2651,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3173,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3117,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2468,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2521,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1213,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_415,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3128,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3199,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1056,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_243,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_10,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2031,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3434,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2064,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1931,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1979,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_514,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_462,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2428,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1266,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2407,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1374,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2198,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2498,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_273,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_877,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3427,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1866,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1737,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2255,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2760,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2554,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1933,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3356,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2748,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1344,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_910,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_34,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_693,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1864,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2062,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2417,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3452,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2411,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1668,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2068,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3078,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2451,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_299,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_2537,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1953,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_803,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2515,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1626,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1039,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1863,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_123,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_781,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1716,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2369,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1562,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2801,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Undefined Behavior Detected
LC_740,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2111,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_469,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3129,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_389,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_36,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1287,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1888,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_130,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3090,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_2519,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3121,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2951,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1397,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_791,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2270,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1647,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_2552,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1525,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Undefined Behavior Detected
LC_1560,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2528,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_229,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3323,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_539,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_688,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1491,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1627,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_473,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1418,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1025,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_756,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3084,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_625,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2008,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_52,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3226,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1186,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2170,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2652,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_446,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3047,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_249,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_780,LeetCode,openai/gpt-oss-120b,Pass,1,1,Timeout,Timeout
LC_1563,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2321,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1404,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2992,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_302,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_247,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3438,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3312,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_463,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_363,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1749,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3301,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1840,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_3300,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1000,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1862,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_989,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_486,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2937,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_1515,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_3274,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2284,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_49,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2232,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2513,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2706,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1444,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3130,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2429,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3235,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1180,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2808,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_70,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1014,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_13,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1020,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2017,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_869,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2057,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_127,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2948,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3135,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2656,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2543,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2584,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1507,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_976,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_516,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_1870,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1066,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2569,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_3161,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_2999,LeetCode,openai/gpt-oss-120b,Fail,0,1,Skipped (Did Not Compile),Skipped (Did Not Compile)
LC_1502,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_2971,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1751,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2850,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2541,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_2470,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_694,LeetCode,openai/gpt-oss-120b,Pass,1,0,No Tests Available,No Tests Available
LC_2894,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_793,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
LC_1974,LeetCode,openai/gpt-oss-120b,Pass,1,1,Pass,Pass
LC_594,LeetCode,openai/gpt-oss-120b,Pass,1,1,Memory Leak/Error Detected,Pass
